"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","latitude_API","longitude_API","depth","biosat","O2_Ar_ratio"
"EN608",2018-01-31 18:54:16,41.1983,-70.8828,41.1983,-70.8828,5,2.896,21.043
"EN608",2018-01-31 18:54:27,41.1983,-70.8828,41.1983,-70.8828,5,2.885,21.0179
"EN608",2018-01-31 18:54:39,41.1982,-70.8827,41.1982,-70.8827,5,2.859,21.0014
"EN608",2018-01-31 18:54:50,41.1982,-70.8827,41.1982,-70.8827,5,2.9,21.0229
"EN608",2018-01-31 18:55:01,41.1982,-70.8827,41.1982,-70.8827,5,2.905,21.0084
"EN608",2018-01-31 18:55:13,41.1982,-70.8827,41.1982,-70.8827,5,2.913,21.0853
"EN608",2018-01-31 18:55:24,41.1982,-70.8827,41.1982,-70.8827,5,2.888,21.0227
"EN608",2018-01-31 18:55:35,41.1982,-70.8826,41.1982,-70.8826,5,2.913,21.0098
"EN608",2018-01-31 18:55:47,41.1982,-70.8826,41.1982,-70.8826,5,2.85,20.9978
"EN608",2018-01-31 18:55:58,41.1982,-70.8826,41.1982,-70.8826,5,2.847,21.0335
"EN608",2018-01-31 18:56:09,41.1982,-70.8826,41.1982,-70.8826,5,2.879,21.0207
"EN608",2018-01-31 18:56:21,41.1982,-70.8826,41.1982,-70.8826,5,2.923,21.0197
"EN608",2018-01-31 18:56:32,41.1981,-70.8825,41.1981,-70.8825,5,2.926,21.0425
"EN608",2018-01-31 18:56:44,41.1981,-70.8825,41.1981,-70.8825,5,2.962,21.0436
"EN608",2018-01-31 18:56:55,41.1981,-70.8825,41.1981,-70.8825,5,2.999,21.0361
"EN608",2018-01-31 18:57:06,41.1981,-70.8825,41.1981,-70.8825,5,3.021,21.0585
"EN608",2018-01-31 18:57:18,41.1981,-70.8825,41.1981,-70.8825,5,3.064,21.0575
"EN608",2018-01-31 18:57:29,41.1981,-70.8825,41.1981,-70.8825,5,3.097,21.0644
"EN608",2018-01-31 18:57:40,41.198,-70.8824,41.198,-70.8824,5,3.062,21.0878
"EN608",2018-01-31 18:57:52,41.198,-70.8824,41.198,-70.8824,5,3.005,21.0698
"EN608",2018-01-31 18:58:03,41.198,-70.8824,41.198,-70.8824,5,2.989,21.0233
"EN608",2018-01-31 18:58:14,41.198,-70.8824,41.198,-70.8824,5,2.906,20.9993
"EN608",2018-01-31 18:58:26,41.198,-70.8824,41.198,-70.8824,5,2.858,21.0477
"EN608",2018-01-31 18:58:37,41.1979,-70.8823,41.1979,-70.8823,5,2.853,21.0032
"EN608",2018-01-31 18:58:49,41.1979,-70.8823,41.1979,-70.8823,5,2.861,21.0209
"EN608",2018-01-31 18:59:00,41.1979,-70.8823,41.1979,-70.8823,5,2.846,21.0177
"EN608",2018-01-31 18:59:11,41.1979,-70.8823,41.1979,-70.8823,5,2.885,21.0081
"EN608",2018-01-31 18:59:23,41.1979,-70.8822,41.1979,-70.8823,5,2.902,21.0317
"EN608",2018-01-31 18:59:34,41.1978,-70.8822,41.1978,-70.8821,5,2.887,21.0433
"EN608",2018-01-31 18:59:45,41.1978,-70.8821,41.1978,-70.8821,5,2.962,21.0382
"EN608",2018-01-31 18:59:57,41.1978,-70.8821,41.1978,-70.8821,5,3.03,21.0027
"EN608",2018-01-31 19:00:08,41.1978,-70.8821,41.1978,-70.8821,5,3.039,21.085
"EN608",2018-01-31 19:00:19,41.1978,-70.8821,41.1978,-70.8821,5,3.082,21.1013
"EN608",2018-01-31 19:00:31,41.1977,-70.882,41.1977,-70.882,5,3.189,21.0522
"EN608",2018-01-31 19:00:42,41.1977,-70.882,41.1977,-70.882,5,3.146,21.0818
"EN608",2018-01-31 19:00:54,41.1977,-70.882,41.1977,-70.882,5,3.111,21.1126
"EN608",2018-01-31 19:01:05,41.1977,-70.882,41.1977,-70.882,5,3.122,21.0404
"EN608",2018-01-31 19:01:16,41.1977,-70.8819,41.1977,-70.882,5,3.07,21.066
"EN608",2018-01-31 19:01:28,41.1977,-70.8819,41.1977,-70.882,5,3.009,21.0635
"EN608",2018-01-31 19:01:39,41.1976,-70.8819,41.1976,-70.8818,5,3.11,21.0286
"EN608",2018-01-31 19:01:50,41.1976,-70.8818,41.1976,-70.8818,5,3.176,21.0498
"EN608",2018-01-31 19:02:02,41.1976,-70.8818,41.1976,-70.8818,5,3.174,21.1438
"EN608",2018-01-31 19:02:13,41.1976,-70.8818,41.1976,-70.8818,5,3.193,21.1336
"EN608",2018-01-31 19:02:24,41.1976,-70.8818,41.1976,-70.8818,5,3.208,21.0613
"EN608",2018-01-31 19:02:36,41.1975,-70.8817,41.1975,-70.8817,5,3.073,21.0484
"EN608",2018-01-31 19:02:47,41.1975,-70.8817,41.1975,-70.8817,5,2.961,21.065
"EN608",2018-01-31 19:02:59,41.1975,-70.8817,41.1975,-70.8817,5,2.964,21.0062
"EN608",2018-01-31 19:03:10,41.1975,-70.8817,41.1975,-70.8817,5,2.938,21.0186
"EN608",2018-01-31 19:03:21,41.1975,-70.8817,41.1975,-70.8817,5,2.895,21.0649
"EN608",2018-01-31 19:03:33,41.1974,-70.8816,41.1974,-70.8816,5,2.933,21.0214
"EN608",2018-01-31 19:03:44,41.1974,-70.8816,41.1974,-70.8816,5,2.975,21.0207
"EN608",2018-01-31 19:03:55,41.1974,-70.8816,41.1974,-70.8816,5,2.947,21.0456
"EN608",2018-01-31 19:04:07,41.1974,-70.8816,41.1974,-70.8816,5,2.978,21.0609
"EN608",2018-01-31 19:04:18,41.1974,-70.8815,41.1974,-70.8816,5,2.994,21.0366
"EN608",2018-01-31 19:04:29,41.1974,-70.8815,41.1974,-70.8816,5,2.988,21.053
"EN608",2018-01-31 19:04:41,41.1973,-70.8815,41.1973,-70.8814,5,2.959,21.0376
"EN608",2018-01-31 19:04:52,41.1973,-70.8814,41.1973,-70.8814,5,2.964,21.0388
"EN608",2018-01-31 19:05:04,41.1973,-70.8814,41.1973,-70.8814,5,2.96,21.0311
"EN608",2018-01-31 19:05:15,41.1973,-70.8813,41.1973,-70.8814,5,2.98,21.0418
"EN608",2018-01-31 19:05:26,41.1973,-70.8813,41.1973,-70.8814,5,2.847,21.0488
"EN608",2018-01-31 19:05:38,41.1972,-70.8813,41.1972,-70.8812,5,2.871,21.0581
"EN608",2018-01-31 19:05:49,41.1972,-70.8812,41.1972,-70.8812,5,2.828,20.9032
"EN608",2018-01-31 19:06:00,41.1972,-70.8812,41.1972,-70.8812,5,2.819,21.0554
"EN608",2018-01-31 19:06:12,41.1972,-70.8812,41.1972,-70.8812,5,2.841,20.9979
"EN608",2018-01-31 19:06:23,41.1972,-70.8812,41.1972,-70.8812,5,2.945,21.0399
"EN608",2018-01-31 19:06:34,41.1972,-70.8812,41.1972,-70.8812,5,2.999,21.0804
"EN608",2018-01-31 19:06:46,41.1972,-70.8812,41.1972,-70.8812,5,3.037,21.0097
"EN608",2018-01-31 19:06:57,41.1972,-70.8812,41.1972,-70.8812,5,3.067,21.1106
"EN608",2018-01-31 19:07:09,41.1972,-70.8812,41.1972,-70.8812,5,3.015,21.0364
"EN608",2018-01-31 19:07:20,41.1972,-70.8811,41.1972,-70.8812,5,3.063,21.0708
"EN608",2018-01-31 19:07:31,41.1971,-70.8811,41.1971,-70.881,5,2.963,21.0271
"EN608",2018-01-31 19:07:43,41.1971,-70.8811,41.1971,-70.881,5,2.986,21.0588
"EN608",2018-01-31 19:07:54,41.1971,-70.881,41.1971,-70.881,5,2.948,21.0083
"EN608",2018-01-31 19:08:05,41.1971,-70.881,41.1971,-70.881,5,2.927,21.0606
"EN608",2018-01-31 19:08:17,41.1971,-70.881,41.1971,-70.881,5,2.873,21.0311
"EN608",2018-01-31 19:08:28,41.1971,-70.881,41.1971,-70.881,5,2.859,21.0064
"EN608",2018-01-31 19:08:39,41.1971,-70.8809,41.1971,-70.8809,5,2.798,21.0031
"EN608",2018-01-31 19:08:51,41.1971,-70.8809,41.1971,-70.8809,5,2.795,20.9948
"EN608",2018-01-31 19:09:02,41.1971,-70.8809,41.1971,-70.8809,5,2.824,20.9978
"EN608",2018-01-31 19:09:14,41.1971,-70.8809,41.1971,-70.8809,5,2.868,21.0283
"EN608",2018-01-31 19:09:25,41.1971,-70.8809,41.1971,-70.8809,5,2.961,21.0365
"EN608",2018-01-31 19:09:36,41.197,-70.8808,41.197,-70.8808,5,3.002,21.0479
"EN608",2018-01-31 19:09:48,41.197,-70.8808,41.197,-70.8808,5,2.995,21.0898
"EN608",2018-01-31 19:09:59,41.197,-70.8808,41.197,-70.8808,5,3.066,21.0391
"EN608",2018-01-31 19:10:10,41.197,-70.8808,41.197,-70.8808,5,3.054,21.0213
"EN608",2018-01-31 19:10:22,41.197,-70.8808,41.197,-70.8808,5,2.932,21.1089
"EN608",2018-01-31 19:10:33,41.197,-70.8807,41.197,-70.8807,5,2.926,21.0365
"EN608",2018-01-31 19:10:44,41.197,-70.8807,41.197,-70.8807,5,2.888,20.9647
"EN608",2018-01-31 19:10:56,41.197,-70.8807,41.197,-70.8807,5,2.831,21.0328
"EN608",2018-01-31 19:11:07,41.197,-70.8807,41.197,-70.8807,5,2.856,20.9822
"EN608",2018-01-31 19:11:19,41.197,-70.8806,41.197,-70.8807,5,2.913,21.0505
"EN608",2018-01-31 19:11:30,41.197,-70.8806,41.197,-70.8807,5,2.885,21.0622
"EN608",2018-01-31 19:11:41,41.1969,-70.8806,41.1969,-70.8805,5,2.965,21.0233
"EN608",2018-01-31 19:11:53,41.1969,-70.8805,41.1969,-70.8805,5,2.942,21.0044
"EN608",2018-01-31 19:12:04,41.1969,-70.8805,41.1969,-70.8805,5,2.901,21.0629
"EN608",2018-01-31 19:12:15,41.1969,-70.8805,41.1969,-70.8805,5,2.931,21.0277
"EN608",2018-01-31 19:12:27,41.1969,-70.8805,41.1969,-70.8805,5,2.881,21.0198
"EN608",2018-01-31 19:12:38,41.1969,-70.8804,41.1969,-70.8804,5,2.824,21.0545
"EN608",2018-01-31 19:12:49,41.1969,-70.8804,41.1969,-70.8804,5,2.89,20.9527
"EN608",2018-01-31 19:13:01,41.1969,-70.8804,41.1969,-70.8804,5,2.929,21.0053
"EN608",2018-01-31 19:13:12,41.1969,-70.8804,41.1969,-70.8804,5,2.887,21.095
"EN608",2018-01-31 19:13:24,41.1969,-70.8804,41.1969,-70.8804,5,2.937,21.0597
"EN608",2018-01-31 19:13:35,41.1968,-70.8803,41.1968,-70.8803,5,2.97,21.0116
"EN608",2018-01-31 19:13:46,41.1968,-70.8803,41.1968,-70.8803,5,2.899,21.0039
"EN608",2018-01-31 19:13:58,41.1968,-70.8803,41.1968,-70.8803,5,2.826,21.0395
"EN608",2018-01-31 19:14:09,41.1968,-70.8803,41.1968,-70.8803,5,2.841,21.0223
"EN608",2018-01-31 19:14:20,41.1968,-70.8803,41.1968,-70.8803,5,2.87,20.9848
"EN608",2018-01-31 19:14:32,41.1968,-70.8802,41.1968,-70.8802,5,2.861,21.0276
"EN608",2018-01-31 19:14:43,41.1968,-70.8802,41.1968,-70.8802,5,2.864,21.0331
"EN608",2018-01-31 19:14:55,41.1968,-70.8802,41.1968,-70.8802,5,2.932,21.0306
"EN608",2018-01-31 19:15:06,41.1968,-70.8802,41.1968,-70.8802,5,2.898,21.0249
"EN608",2018-01-31 19:15:17,41.1968,-70.8802,41.1968,-70.8802,5,3.037,21.0542
"EN608",2018-01-31 19:15:29,41.1968,-70.8802,41.1968,-70.8802,5,3.102,20.9931
"EN608",2018-01-31 19:15:40,41.1968,-70.8801,41.1968,-70.8801,5,3.135,21.1751
"EN608",2018-01-31 19:15:51,41.1968,-70.8801,41.1968,-70.8801,5,3.093,21.0974
"EN608",2018-01-31 19:16:03,41.1968,-70.8801,41.1968,-70.8801,5,3.201,21.0591
"EN608",2018-01-31 19:16:14,41.1968,-70.8801,41.1968,-70.8801,5,3.085,21.0114
"EN608",2018-01-31 19:16:25,41.1968,-70.8801,41.1968,-70.8801,5,2.983,21.1031
"EN608",2018-01-31 19:16:37,41.1967,-70.88,41.1967,-70.88,5,2.962,21.0561
"EN608",2018-01-31 19:16:48,41.1967,-70.88,41.1967,-70.88,5,2.998,20.9939
"EN608",2018-01-31 19:17:00,41.1967,-70.88,41.1967,-70.88,5,2.946,21.0377
"EN608",2018-01-31 19:17:11,41.1967,-70.88,41.1967,-70.88,5,2.914,21.0479
"EN608",2018-01-31 19:17:22,41.1967,-70.88,41.1967,-70.88,5,2.928,21.0495
"EN608",2018-01-31 19:17:34,41.1967,-70.8799,41.1967,-70.8799,5,2.98,21.0238
"EN608",2018-01-31 19:17:45,41.1967,-70.8799,41.1967,-70.8799,5,2.972,21.008
"EN608",2018-01-31 19:17:56,41.1967,-70.8799,41.1967,-70.8799,5,3.018,21.0905
"EN608",2018-01-31 19:18:08,41.1967,-70.8799,41.1967,-70.8799,5,3.049,21.0404
"EN608",2018-01-31 19:18:19,41.1967,-70.8799,41.1967,-70.8799,5,3.083,21.0967
"EN608",2018-01-31 19:18:30,41.1967,-70.8799,41.1967,-70.8799,5,3.037,21.0552
"EN608",2018-01-31 19:18:42,41.1967,-70.8798,41.1967,-70.8798,5,3.052,21.0428
"EN608",2018-01-31 19:18:53,41.1967,-70.8798,41.1967,-70.8798,5,2.993,21.0436
"EN608",2018-01-31 19:19:05,41.1967,-70.8798,41.1967,-70.8798,5,2.979,21.056
"EN608",2018-01-31 19:19:16,41.1967,-70.8798,41.1967,-70.8798,5,2.846,21.0359
"EN608",2018-01-31 19:19:27,41.1967,-70.8798,41.1967,-70.8798,5,2.872,21.041
"EN608",2018-01-31 19:19:39,41.1966,-70.8797,41.1966,-70.8797,5,2.948,20.9072
"EN608",2018-01-31 19:19:50,41.1966,-70.8797,41.1966,-70.8797,5,2.933,21.0695
"EN608",2018-01-31 19:20:01,41.1966,-70.8797,41.1966,-70.8797,5,2.984,21.1336
"EN608",2018-01-31 19:20:13,41.1966,-70.8797,41.1966,-70.8797,5,3.107,21.0211
"EN608",2018-01-31 19:20:24,41.1966,-70.8797,41.1966,-70.8797,5,3.081,21.0928
"EN608",2018-01-31 19:20:35,41.1966,-70.8796,41.1966,-70.8796,5,3.012,21.0327
"EN608",2018-01-31 19:20:47,41.1966,-70.8796,41.1966,-70.8796,5,3.054,21.0434
"EN608",2018-01-31 19:20:58,41.1966,-70.8796,41.1966,-70.8796,5,2.953,21.0628
"EN608",2018-01-31 19:21:10,41.1966,-70.8796,41.1966,-70.8796,5,2.975,21.0641
"EN608",2018-01-31 19:21:21,41.1966,-70.8796,41.1966,-70.8796,5,2.97,20.9903
"EN608",2018-01-31 19:21:32,41.1966,-70.8795,41.1966,-70.8795,5,2.918,21.0548
"EN608",2018-01-31 19:21:44,41.1966,-70.8795,41.1966,-70.8795,5,2.812,21.0382
"EN608",2018-01-31 19:21:55,41.1966,-70.8795,41.1966,-70.8795,5,2.827,21.0101
"EN608",2018-01-31 19:22:06,41.1966,-70.8795,41.1966,-70.8795,5,2.837,20.9549
"EN608",2018-01-31 19:22:18,41.1966,-70.8795,41.1966,-70.8795,5,2.821,21.0062
"EN608",2018-01-31 19:22:29,41.1966,-70.8795,41.1966,-70.8795,5,2.849,21.0645
"EN608",2018-01-31 19:22:40,41.1965,-70.8794,41.1965,-70.8794,5,2.914,21.022
"EN608",2018-01-31 19:22:52,41.1965,-70.8794,41.1965,-70.8794,5,2.938,21.0388
"EN608",2018-01-31 19:23:03,41.1965,-70.8794,41.1965,-70.8794,5,2.856,21.022
"EN608",2018-01-31 19:23:15,41.1965,-70.8794,41.1965,-70.8794,5,2.854,21.031
"EN608",2018-01-31 19:23:26,41.1965,-70.8794,41.1965,-70.8794,5,2.853,20.9799
"EN608",2018-01-31 19:23:37,41.1965,-70.8793,41.1965,-70.8793,5,2.832,21.0205
"EN608",2018-01-31 19:23:49,41.1965,-70.8793,41.1965,-70.8793,5,2.847,21.0379
"EN608",2018-01-31 19:24:00,41.1965,-70.8793,41.1965,-70.8793,5,2.913,20.9999
"EN608",2018-01-31 19:24:11,41.1965,-70.8793,41.1965,-70.8793,5,2.955,21.0462
"EN608",2018-01-31 19:24:23,41.1965,-70.8793,41.1965,-70.8793,5,2.958,21.0477
"EN608",2018-01-31 19:24:34,41.1965,-70.8792,41.1965,-70.8792,5,3.018,21.0631
"EN608",2018-01-31 19:24:45,41.1965,-70.8792,41.1965,-70.8792,5,3.045,21.0412
"EN608",2018-01-31 19:24:57,41.1965,-70.8792,41.1965,-70.8792,5,3.06,21.061
"EN608",2018-01-31 19:25:08,41.1965,-70.8792,41.1965,-70.8792,5,3.051,21.0738
"EN608",2018-01-31 19:25:20,41.1965,-70.8792,41.1965,-70.8792,5,3.026,21.0635
"EN608",2018-01-31 19:25:31,41.1965,-70.8791,41.1965,-70.8791,5,2.982,21.0535
"EN608",2018-01-31 19:25:42,41.1965,-70.8791,41.1965,-70.8791,5,2.963,21.0158
"EN608",2018-01-31 19:25:54,41.1965,-70.8791,41.1965,-70.8791,5,2.98,21.0161
"EN608",2018-01-31 19:26:05,41.1965,-70.8791,41.1965,-70.8791,5,2.971,21.0549
"EN608",2018-01-31 19:26:16,41.1965,-70.8791,41.1965,-70.8791,5,3.022,21.0809
"EN608",2018-01-31 19:26:28,41.1965,-70.8791,41.1965,-70.8791,5,3.057,21.0445
"EN608",2018-01-31 19:26:39,41.1965,-70.8791,41.1965,-70.8791,5,3.036,21.0678
"EN608",2018-01-31 19:26:50,41.1965,-70.8791,41.1965,-70.8791,5,2.985,21.0514
"EN608",2018-01-31 19:27:02,41.1965,-70.8791,41.1965,-70.8791,5,3.05,21.0333
"EN608",2018-01-31 19:27:13,41.1965,-70.8791,41.1965,-70.8791,5,3.021,21.029
"EN608",2018-01-31 19:27:25,41.1965,-70.8791,41.1965,-70.8791,5,2.995,21.1108
"EN608",2018-01-31 19:27:36,41.1964,-70.879,41.1964,-70.879,5,2.979,21.0388
"EN608",2018-01-31 19:27:47,41.1964,-70.879,41.1964,-70.879,5,2.958,21.0239
"EN608",2018-01-31 19:27:59,41.1964,-70.879,41.1964,-70.879,5,2.862,21.0171
"EN608",2018-01-31 19:28:10,41.1964,-70.879,41.1964,-70.879,5,2.877,21.008
"EN608",2018-01-31 19:28:21,41.1964,-70.879,41.1964,-70.879,5,2.877,21.0132
"EN608",2018-01-31 19:28:33,41.1964,-70.8789,41.1964,-70.8789,5,2.862,21.0534
"EN608",2018-01-31 19:28:44,41.1964,-70.8789,41.1964,-70.8789,5,2.848,21.0241
"EN608",2018-01-31 19:28:55,41.1964,-70.8789,41.1964,-70.8789,5,3.008,21.0015
"EN608",2018-01-31 19:29:07,41.1964,-70.8789,41.1964,-70.8789,5,2.884,20.9947
"EN608",2018-01-31 19:29:18,41.1964,-70.8789,41.1964,-70.8789,5,2.926,21.1763
"EN608",2018-01-31 19:29:30,41.1964,-70.8788,41.1964,-70.8789,5,2.965,20.9267
"EN608",2018-01-31 19:29:41,41.1964,-70.8788,41.1964,-70.8788,5,2.985,21.0674
"EN608",2018-01-31 19:29:52,41.1964,-70.8788,41.1964,-70.8788,5,2.857,21.0418
"EN608",2018-01-31 19:30:04,41.1964,-70.8788,41.1964,-70.8788,5,2.978,21.0153
"EN608",2018-01-31 19:30:15,41.1964,-70.8788,41.1964,-70.8788,5,2.956,21.0449
"EN608",2018-01-31 19:30:26,41.1964,-70.8788,41.1964,-70.8788,5,2.974,21.0506
"EN608",2018-01-31 19:30:38,41.1964,-70.8787,41.1964,-70.8787,5,3.025,21.0452
"EN608",2018-01-31 19:30:49,41.1964,-70.8787,41.1964,-70.8787,5,3.044,21.0597
"EN608",2018-01-31 19:31:00,41.1964,-70.8787,41.1964,-70.8787,5,3.056,21.0673
"EN608",2018-01-31 19:31:12,41.1964,-70.8787,41.1964,-70.8787,5,3.099,21.0639
"EN608",2018-01-31 19:31:23,41.1964,-70.8787,41.1964,-70.8787,5,3.111,21.0633
"EN608",2018-01-31 19:31:35,41.1964,-70.8786,41.1964,-70.8786,5,3.035,21.0895
"EN608",2018-01-31 19:31:46,41.1964,-70.8786,41.1964,-70.8786,5,3.011,21.0716
"EN608",2018-01-31 19:31:57,41.1964,-70.8786,41.1964,-70.8786,5,3.014,20.9894
"EN608",2018-01-31 19:32:09,41.1964,-70.8786,41.1964,-70.8786,5,3.029,21.0401
"EN608",2018-01-31 19:32:20,41.1964,-70.8786,41.1964,-70.8786,5,3.114,21.066
"EN608",2018-01-31 19:32:31,41.1964,-70.8786,41.1964,-70.8786,5,3.179,21.105
"EN608",2018-01-31 19:32:43,41.1964,-70.8786,41.1964,-70.8786,5,3.14,21.1585
"EN608",2018-01-31 19:32:54,41.1964,-70.8786,41.1964,-70.8786,5,3.127,21.0556
"EN608",2018-01-31 19:33:05,41.1964,-70.8786,41.1964,-70.8786,5,3.065,21.0004
"EN608",2018-01-31 19:33:17,41.1964,-70.8786,41.1964,-70.8786,5,2.993,21.053
"EN608",2018-01-31 19:33:28,41.1964,-70.8786,41.1964,-70.8786,5,3.105,21.0409
"EN608",2018-01-31 19:33:40,41.1963,-70.8785,41.1963,-70.8785,5,3.174,21.085
"EN608",2018-01-31 19:33:51,41.1963,-70.8785,41.1963,-70.8785,5,3.191,21.1706
"EN608",2018-01-31 19:34:02,41.1963,-70.8785,41.1963,-70.8785,5,3.182,21.0712
"EN608",2018-01-31 19:34:14,41.1963,-70.8785,41.1963,-70.8785,5,3.214,21.0704
"EN608",2018-01-31 19:34:25,41.1963,-70.8785,41.1963,-70.8785,5,3.13,21.0314
"EN608",2018-01-31 19:34:36,41.1963,-70.8784,41.1963,-70.8784,5,3.056,21.1177
"EN608",2018-01-31 19:34:48,41.1963,-70.8784,41.1963,-70.8784,5,3.042,21.0853
"EN608",2018-01-31 19:34:59,41.1963,-70.8784,41.1963,-70.8784,5,3.011,20.9953
"EN608",2018-01-31 19:35:10,41.1963,-70.8784,41.1963,-70.8784,5,2.923,21.0561
"EN608",2018-01-31 19:35:22,41.1963,-70.8784,41.1963,-70.8784,5,2.872,21.0004
"EN608",2018-01-31 19:35:33,41.1963,-70.8784,41.1963,-70.8784,5,2.941,21.0272
"EN608",2018-01-31 19:35:45,41.1963,-70.8784,41.1963,-70.8784,5,2.916,21.0337
"EN608",2018-01-31 19:35:56,41.1963,-70.8784,41.1963,-70.8784,5,3.093,21.0652
"EN608",2018-01-31 19:36:07,41.1963,-70.8784,41.1963,-70.8784,5,3.119,21.0308
"EN608",2018-01-31 19:36:19,41.1963,-70.8784,41.1963,-70.8784,5,3.08,21.1815
"EN608",2018-01-31 19:36:30,41.1963,-70.8783,41.1963,-70.8784,5,3.073,21.0537
"EN608",2018-01-31 19:36:41,41.1964,-70.8783,41.1964,-70.8783,5,3.08,20.9938
"EN608",2018-01-31 19:36:53,41.1964,-70.8783,41.1964,-70.8783,5,3.025,21.0575
"EN608",2018-01-31 19:37:04,41.1964,-70.8783,41.1964,-70.8783,5,2.88,21.0381
"EN608",2018-01-31 19:37:15,41.1964,-70.8783,41.1964,-70.8783,5,2.928,21.1254
"EN608",2018-01-31 19:37:27,41.1964,-70.8783,41.1964,-70.8783,5,2.904,20.9055
"EN608",2018-01-31 19:37:38,41.1964,-70.8782,41.1964,-70.8782,5,2.927,21.0434
"EN608",2018-01-31 19:37:50,41.1964,-70.8782,41.1964,-70.8782,5,2.843,21.0331
"EN608",2018-01-31 19:38:01,41.1964,-70.8782,41.1964,-70.8782,5,2.957,21.0614
"EN608",2018-01-31 19:38:12,41.1964,-70.8782,41.1964,-70.8782,5,3.053,21.0392
"EN608",2018-01-31 19:38:24,41.1964,-70.8782,41.1964,-70.8782,5,3.085,21.0225
"EN608",2018-01-31 19:38:35,41.1964,-70.8782,41.1964,-70.8782,5,3.078,21.142
"EN608",2018-01-31 19:38:46,41.1964,-70.8782,41.1964,-70.8782,5,3.097,21.0655
"EN608",2018-01-31 19:38:58,41.1964,-70.8782,41.1964,-70.8782,5,3.113,21.0544
"EN608",2018-01-31 19:39:09,41.1964,-70.8782,41.1964,-70.8782,5,2.983,21.0588
"EN608",2018-01-31 19:39:20,41.1964,-70.8782,41.1964,-70.8782,5,2.952,21.0389
"EN608",2018-01-31 19:39:32,41.1964,-70.8781,41.1964,-70.8781,5,2.967,21.0095
"EN608",2018-01-31 19:39:43,41.1964,-70.8781,41.1964,-70.8781,5,2.907,21.0335
"EN608",2018-01-31 19:39:55,41.1964,-70.8781,41.1964,-70.8781,5,2.898,21.0701
"EN608",2018-01-31 19:40:06,41.1964,-70.8781,41.1964,-70.8781,5,2.936,20.9977
"EN608",2018-01-31 19:40:17,41.1964,-70.8781,41.1964,-70.8781,5,2.953,21.0296
"EN608",2018-01-31 19:40:29,41.1964,-70.8781,41.1964,-70.8781,5,2.928,21.0477
"EN608",2018-01-31 19:40:40,41.1964,-70.878,41.1964,-70.878,5,2.947,21.0509
"EN608",2018-01-31 19:40:51,41.1964,-70.878,41.1964,-70.878,5,2.926,21.0447
"EN608",2018-01-31 19:41:03,41.1964,-70.878,41.1964,-70.878,5,3.068,21.0172
"EN608",2018-01-31 19:41:14,41.1964,-70.878,41.1964,-70.878,5,3.055,21.0083
"EN608",2018-01-31 19:41:25,41.1964,-70.878,41.1964,-70.878,5,3.052,21.1923
"EN608",2018-01-31 19:41:37,41.1964,-70.878,41.1964,-70.878,5,3.116,21.0381
"EN608",2018-01-31 19:41:48,41.1964,-70.878,41.1964,-70.878,5,3.184,21.0415
"EN608",2018-01-31 19:42:00,41.1964,-70.878,41.1964,-70.878,5,3.05,21.0824
"EN608",2018-01-31 19:42:11,41.1964,-70.878,41.1964,-70.878,5,3.064,21.0782
"EN608",2018-01-31 19:42:22,41.1964,-70.878,41.1964,-70.878,5,3.084,21.0554
"EN608",2018-01-31 19:42:34,41.1964,-70.8779,41.1964,-70.8779,5,3.033,21.0525
"EN608",2018-01-31 19:42:45,41.1964,-70.8779,41.1964,-70.8779,5,2.967,21.0611
"EN608",2018-01-31 19:42:56,41.1964,-70.8779,41.1964,-70.8779,5,2.969,21.0307
"EN608",2018-01-31 19:43:08,41.1964,-70.8779,41.1964,-70.8779,5,2.957,21.0105
"EN608",2018-01-31 19:43:19,41.1964,-70.8779,41.1964,-70.8779,5,2.904,21.0574
"EN608",2018-01-31 19:43:30,41.1964,-70.8778,41.1964,-70.8779,5,2.937,21.0405
"EN608",2018-01-31 19:43:42,41.1964,-70.8778,41.1964,-70.8778,5,2.99,21.0067
"EN608",2018-01-31 19:43:53,41.1964,-70.8778,41.1964,-70.8778,5,3,21.0642
"EN608",2018-01-31 19:44:05,41.1964,-70.8778,41.1964,-70.8778,5,3.036,21.0648
"EN608",2018-01-31 19:44:16,41.1964,-70.8778,41.1964,-70.8778,5,3.052,21.0683
"EN608",2018-01-31 19:44:27,41.1964,-70.8778,41.1964,-70.8778,5,3.014,21.0766
"EN608",2018-01-31 19:44:39,41.1964,-70.8777,41.1964,-70.8777,5,3,21.0235
"EN608",2018-01-31 19:44:50,41.1964,-70.8777,41.1964,-70.8777,5,3.009,21.0257
"EN608",2018-01-31 19:45:01,41.1964,-70.8777,41.1964,-70.8777,5,3.005,21.0501
"EN608",2018-01-31 19:45:13,41.1964,-70.8777,41.1964,-70.8777,5,3.03,21.0775
"EN608",2018-01-31 19:45:24,41.1964,-70.8777,41.1964,-70.8777,5,3.072,21.0726
"EN608",2018-01-31 19:45:35,41.1965,-70.8777,41.1965,-70.8777,5,3.057,21.0497
"EN608",2018-01-31 19:45:47,41.1965,-70.8777,41.1965,-70.8777,5,2.968,21.0686
"EN608",2018-01-31 19:45:58,41.1965,-70.8777,41.1965,-70.8777,5,2.965,21.0339
"EN608",2018-01-31 19:46:10,41.1965,-70.8777,41.1965,-70.8777,5,2.958,20.9869
