"cruise","datetime_utc_matlab","latitude_matlab","longitude_matlab","depth","biosat","O2_Ar_ratio"
"EN617",2018-07-21 06:19:43,40.8843,-70.8841,5,4.938,21.3682
"en617",2018-07-21 06:20:09,40.8831,-70.8842,5,5.418,21.4659
"EN617",2018-07-21 06:20:09,40.8831,-70.8842,5,4.877,21.3558
"en617",2018-07-21 06:20:34,40.882,-70.8843,5,5.473,21.4771
"EN617",2018-07-21 06:20:34,40.882,-70.8843,5,4.932,21.3669
"en617",2018-07-21 06:20:59,40.8808,-70.8844,5,5.508,21.4844
"EN617",2018-07-21 06:20:59,40.8808,-70.8844,5,4.967,21.3742
"en617",2018-07-21 06:21:24,40.8797,-70.8844,5,5.475,21.4776
"EN617",2018-07-21 06:21:24,40.8797,-70.8844,5,4.934,21.3674
"en617",2018-07-21 06:21:50,40.8786,-70.8844,5,5.308,21.4436
"EN617",2018-07-21 06:21:50,40.8786,-70.8844,5,4.768,21.3336
"en617",2018-07-21 06:22:15,40.8774,-70.8844,5,5.357,21.4535
"EN617",2018-07-21 06:22:15,40.8774,-70.8844,5,4.816,21.3435
"en617",2018-07-21 06:22:40,40.8763,-70.8845,5,5.275,21.4368
"EN617",2018-07-21 06:22:40,40.8763,-70.8845,5,4.735,21.3268
"en617",2018-07-21 06:23:05,40.8752,-70.8845,5,5.171,21.4157
"EN617",2018-07-21 06:23:05,40.8752,-70.8845,5,4.632,21.3059
"en617",2018-07-21 06:23:31,40.8741,-70.8846,5,5.139,21.4091
"EN617",2018-07-21 06:23:31,40.8741,-70.8846,5,4.599,21.2993
"en617",2018-07-21 06:23:55,40.873,-70.8847,5,5.266,21.435
